paper_id,title,year
322846452,Quantum Fluids of Light,2014
113504575,Creation of entangled states of a set of atoms in an optical cavity,2014
393900179,Torus quantum vortex knots in the Gross-Pitaevskii model for Bose-Einstein condensates,2014
100203229,Bose–Einstein condensation in an ultra-hot gas of pumped magnons,2014
20190765,FACOLT ` A DI SCIENZE MATEMATICHE FISICHE E NATURALI,2014
160835160,"Bosoni, Fermioni e ...",2014
278573435,Crossovers and phase transitions in Bose-Fermi mixtures,2014
69027764,Optimally focused cold atom systems obtained using density-density correlations,2014
448950174,Quantum correlations of ultracold atoms in optical lattices,2014
498813104,Number Fluctuations and Phase Diusion in a Bose-Einstein Condensate of Light,2014
89030201,Fourier-Splitting methods for the dynamics of rotating Bose-Einstein condensates,2014
136079997,TIME EVOLUTION OF THE XXZ HEISENBERG MODEL,2014
385484029,Properties of a Bose Gas in the Presence of Disorder (Laurea thesis),2014
279849555,The internal structure of a vortex in a two-dimensional superfluid with long healing length and its implications,2014
370693036,The Thermal Statistics of Quasi-Probabilities’ Analogs in Phase Space,2015
186392322,From gradient theory of phase transition to a generalized minimal interface problem with a contact energy,2015
177608901,Sound waves and modulational instabilities on continuous-wave solutions in spinor Bose-Einstein condensates,2015
8477579,Thin accretion disks around cold Bose–Einstein condensate stars,2015
138884606,Bose-Einstein Condensation: Twenty Years After,2015
259908293,The Thermal Statistics of Quasi-Probabilities’ Analogs in Phase Space,2015
230117405,The wonders of light,2015
179136180,Bose–Einstein condensation in generalized Pöschl–Teller potential,2015
329346293,Randomization and the Gross-Pitaevskii Hierarchy,2015
64908484,Rate of Convergence to Mean Field for Interacting Bosons,2015
355663322,"Dynamics, a displacement and the superfluidity density of a Bose gas in an optical lattice",2015
329883104,Quantitative Derivation of the Gross-Pitaevskii Equation,2015
461834794,Collective Excitation and Stability of Flowing Gapless Fermi Superfluids,2015
135511292,Many-Body Anderson Localization of Strongly Interacting Bosons in Random Lattices,2015
9982434,"Efficient production of an 87Rb F = 2, mF = 2 Bose-Einstein condensate in a hybrid trap",2015
28023069,GROUND STATES AND DYNAMICS OF SPIN-ORBIT-COUPLED BOSE-EINSTEIN CONDENSATES ∗,2015
208610564,Diagrammatic Monte Carlo study of polaron systems,2015
100893325,Bose-Einstein condensation: Twenty years after,2015
410518693,Bose–Einstein Condensation of Atoms and Photons,2015
15207816,Bose-Einstein Condensation: Twenty Years After,2015
278735259,Unconditional Uniqueness for the Cubic Gross‐Pitaevskii Hierarchy via Quantum de Finetti,2015
435966547,Scanning electron microscopy of cold gases,2015
302312928,Lieb-Thirring Bounds for Interacting Bose Gases,2015
254736405,Breathing Modes in Rotating Bose-Condensed Gas: An Exact Diagonalization Study,2015
7370663,Higher-order squeezing oscillations in Jaynes–Cummings model of a pair of cold atoms,2015
192406889,Quantum Markov Chain Mixing and Dissipative Engineering,2015
93923319,Spontaneous formation and nonequilibrium dynamics of a soliton-shaped Bose-Einstein condensate in a trap,2015
53771965,BECs Dynamics about Fluctuations in Three-Well Potential,2015
207797431,Cavity-assisted energy relaxation for quantum many-body simulations,2015
239331444,Theoretical study on the ground state of the polar alkali-metal-barium molecules: Potential energy curve and permanent dipole moment,2015
364427152,"Comparative analysis of electric field influence on the quantum wells with different boundary conditions.: I. Energy spectrum, quantum information entropy and polarization.",2015
95478882,Phase transitions in novel superfluids and systems with correlated disorder,2015
291729949,Bose-Einstein condensation in a magnetic lattice,2015
48478288,Unified Statistical Thermodynamics of Quantum Gases Trapped Under Generic Power Law Potential in d Dimension and Their Equivalence in d = 1,2015
216147583,A Computational Perspective on Multichannel Scattering Theory with Applications to Physical and Nuclear Chemistry,2015
278736394,Implementation of quantum logic gates using coupled Bose-Einstein condensates,2015
14416209,Dimension reduction for anisotropic Bose-Einstein condensates in the strong interaction regime,2015
114589740,Testing the Bose-Einstein Condensate dark matter model at galactic cluster scale,2015
198630605,Ground state patterns and phase transition of spin-1 Bose-Einstein condensates via \Gamma-convergence theory,2015
292470313,"GPELab, a Matlab Toolbox to solve Gross-Pitaevskii Equations II: dynamics and stochastic simulations",2015
414331281,"Classical and fluctuation-induced electromagnetic interactions in micron-scale systems: designer bonding, antibonding, and Casimir forces",2015
27266240,Integrated coherent matter wave circuits,2015
219704123,A note on 2D focusing many-boson systems,2015
390919710,Implementation of Quantum Logic Gates Using Coupled Bose-Einstein Condensates,2015
256846148,Spectroscopy of Quasibound and Long-Range Rydberg States of Ultracold 85Rb2,2015
227515836,Astronomical constraints on quantum theories of cold dark matter – II. Supermassive black holes and luminous matter,2015
125906059,Origin of a nonlinear contribution to the shift of the critical temperature in atomic Bose-Einstein condensates,2015
496489178,Randomization and the Gross–Pitaevskii Hierarchy,2015
317805877,Breathing Modes in Rotating Bose-Condensed Gas: An Exact Diagonalization Study,2015
347831314,On the Gross–Pitaevskii Equation with Pumping and Decay: Stationary States and Their Stability,2015
297921014,Quantum Statistical Physics,2015
212333302,Amplitude / Higgs Modes in Condensed Matter Physics,2015
418658151,Partition function of N composite bosons,2015
111459830,Investigating the dynamics of a Bose Einstein condensate on an atom chip,2015
264052736,Parameters controlling matter waves in the one-dimensional generalized Gross–Pitaevskii equation with the varying potential and source,2015
351834299,Vortex solutions in Bose-Einstein condensationunder a trapping potential varying randomly in time,2015
167005879,Advances in atomic physics : Four decades of contribution of the Cairo University – Atomic Physics Group,2015
467185936,"Modeling and Computation of Bose-Einstein Condensates: Stationary States, Nucleation, Dynamics, Stochasticity",2015
317254637,Quantitative Derivation of the Gross-Pitaevskii Equation,2015
273138554,High-brightness ultra-cold metastable neon-beam,2015
365395501,An Efficient Compact Finite Difference Method for the Solution of the Gross-Pitaevskii Equation,2015
468708699,Recurrence for motion of solitons of the Bose–Einstein condensate in a dynamic trap,2015
376148002,Two-Color Magneto-Optical Trap with Small Magnetic Field for Ytterbium,2015
485502238,Critical parameters of nuclear magnon Bose–Einstein condensation in systems with dynamic frequency shift,2015
382120563,Measurement of polarizabilities of 5D levels of rubidium in a magnetic trap,2015
260143872,Laplacian Preconditioning for the Inverse Arnoldi Method,2015
275970475,Possible Demonstration of a Polaronic Bose-Einstein(-Mott) Condensate in UO2(+x) by Ultrafast THz Spectroscopy and Microwave Dissipation,2015
444886192,Topics on the information theoretic limits of quantum information processing and its implementation,2015
409996788,Weakly interacting Bose-Einstein condensates in temperature-dependent generic traps,2015
19826431,Vortex Reconnections in Anisotropic Trapped Three-Dimensional Bose–Einstein Condensates,2015
217124555,Nonlinear eigenmodes of a non-equilibrium harmonic oscillator,2015
14956922,Exciton-Polariton Bose-Einstein Condensates,2015
497589763,A quantum storm in a teacup,2015
253296130,Tunneling dynamics of correlated bosons in a double well potential,2015
53991635,Randomization and the Gross-Pitaevskii Hierarchy,2015
257693171,Optical tweezers : principles and applications,2015
410718276,Normal form expansions and thermal decay rates of Bose-Einstein condensates with short- and long-range interaction,2015
210460912,Partition function of N composite bosons,2015
63990512,Optical computing with soliton trains in Bose–Einstein condensates,2015
49112524,Adiabatic preparation of a cold exciton condensate,2015
44366435,Quantum Magnetism with Ultracold Molecules,2015
68541073,Stability of binary condensates with spatial modulations of quintic nonlinearities in optical lattices,2015
164104642,Measuring local properties of a Fermi gas in the BCS-BEC crossover,2015
136327018,Multi-parameter continuation and collocation methods for rotating multi-component Bose–Einstein condensates,2015
102347045,Comparative analysis of electric field influence on the quantum wells with different boundary conditions: II. Thermodynamic properties,2015
421523731,Spatial and temporal dynamics of the crossover from exciton–polariton condensation to photon lasing,2015
132405902,A rigorous derivation of the defocusing cubic nonlinear Schrödinger equation on T3 from the dynamics of many-body quantum systems,2015
42223596,Testing the Bose-Einstein Condensate dark matter model at galactic cluster scale,2015
258989514,Grand Canonical Versus Canonical Ensemble: Universal Structure of Statistics and Thermodynamics in a Critical Region of Bose-Einstein Condensation of an Ideal Gas in Arbitrary Trap,2015
178326446,Modulational and oscillatory instabilities of Bose–Einstein condensates with two- and three-body interactions trapped in an optical lattice potential,2015
188069030,On the collapse and concentration of Bose–Einstein condensates with inhomogeneous attractive interactions,2015
21466014,Matter wave solitons and other localized excitations in Bose–Einstein condensates in atom optics,2015
15407163,The Statistical Properties of Light,2015
499789810,Polarization interactions in multi- component defocusing media,2015
465171553,Comparison between the numerical solutions and the Thomas-Fermi approximation for atomic-molecular Bose-Einstein condensates,2015
52329742,Unitary quantum lattice gas algorithm generated from the Dirac collision operator for 1D soliton–soliton collisions,2015
70332436,Dynamics of solitary-wave structures in one-dimensional Gross-Pitaevskii equation with distributed coefficients,2015
121094706,Bose-Einstein condensation at finite temperatures: Mean field laws with periodic microstructure,2015
56846544,The management of matter rogue waves in F = 1 spinor Bose–Einstein condensates,2015
173077386,Realizations of PT -symmetric Bose-Einstein condensates with time-dependent Hermitian potentials,2015
300920758,Rydberg Molecules and Circular Rydberg states in Cold Atom Clouds.,2015
179104515,Hyperbolic Bloch equations: Atom-cluster kinetics of an interacting Bose gas,2015
351161082,Compact high-flux cold cesium beam source based on a modified two-dimensional magneto-optical trap,2015
174611942,Mean-field limit of Bose systems: rigorous results,2015
481856016,Dynamical backaction cooling with free electrons.,2015
318282453,The Rigorous Derivation of the 2D Cubic Focusing NLS from Quantum Many-body Evolution,2016
379508084,Focusing Quantum Many-body Dynamics: The Rigorous Derivation of the 1D Focusing Cubic Nonlinear Schrödinger Equation,2016
241214041,"Correlation Structures, Many-Body Scattering Processes, and the Derivation of the Gross–Pitaevskii Hierarchy",2016
486582636,Quantum turbulence in trapped atomic Bose–Einstein condensates,2016
336992450,Observation of the Efimovian expansion in scale-invariant Fermi gases,2016
475398205,Nonautonomous solitons in terms of the double Wronskian determinant for a variable-coefficient Gross–Pitaevskii equation in the Bose–Einstein condensate,2016
302150448,Accurate and efficient numerical methods for computing ground states and dynamics of dipolar Bose-Einstein condensates via the nonuniform FFT,2016
384950981,A Krylov semi-implicit discontinuous Galerkin method for the computation of ground and excited states in Bose–Einstein condensates,2016
106553432,Low-lying modes of trapped condensed atoms in anharmonic trap,2016
261677647,Photon condensation: A new paradigm for Bose–Einstein condensation,2016
389420287,Nonequilibrium Green Functions Approach to Strongly Correlated Fermions in Lattice Systems: Nonequilibrium Green Functions Approach to Strongly Correlated Fermions in Lattice Systems,2016
417943502,"Nonautonomous solitons, breathers and rogue waves for the Gross–Pitaevskii equation in the Bose–Einstein condensate",2016
17750853,On the Klainerman–Machedon conjecture for the quantum BBGKY hierarchy with self-interaction,2016
456797328,Regular oscillations and random motion of glass microspheres levitated by a single optical beam in air.,2016
456371126,Many-Body Condensate Fragmentation in a Single Trap: Theory of Detection and Phase State Characterization,2016
220214295,Mean-field limit of bose-einstein condensates with attractive interactions in,2016
458631072,"One Dimensional 1H, 2H and 3H",2016
12525107,Vortices of a rotating two-component dipolar Bose–Einstein condensate in an optical lattice,2016
218706614,Supercurrent in a room-temperature Bose-Einstein magnon condensate,2016
321412029,Effective Hamiltonian and excitation spectrum of harmonically trapped bosons,2016
139534015,Quantum walk topology and spontaneous parametric down conversion,2016
143635544,Larkin-Ovchinnikov phases in two-dimensional square lattices,2016
152768303,Bifurcations and exceptional points in a PT-symmetric dipolar Bose-Einstein condensate,2016
212999580,Competition between weak quantum measurement and many-body dynamics in ultracold bosonic gases,2016
381141732,Generalized BEC and Crossover Theories of Superconductors and Ultracold Bosonic and Fermionic Gases,2016
114917564,Single atom detection in ultracold quantum gases: a review of current progress.,2016
479023930,Ultraprecision optical frequency standards using ultracold atoms: state of the art and prospects,2016
393260960,Bose–Einstein condensation in a vapor of sodium atoms in an electric field,2016
414271920,Multifunctional radio-frequency generator for cold atom experiments,2016
25178298,Crystallization of spin superlattices with pressure and field in the layered magnet SrCu2(BO3)2,2016
254310854,"One dimensional 1H, 2H and 3H",2016
278408225,Exploring the thermodynamics of non-commutative scalar fields,2016
54962938,Overview of the Experimental Setup and Measurement Techniques,2016
202918793,Dimension reduction for dipolar Bose-Einstein condensates in the strong interaction regime,2016
368961792,Atom Optics in a Nutshell,2016
408951241,The Gross–Pitaevskii Hierarchy on General Rectangular Tori,2016
71826794,Unique effects in a response of ultracold atomic gases of alkali-metal atoms in the state with a bose-einstein condensate to the perturbation by an external electromagnetic field,2016
25431384,Coherent scattering of an atom in the field of a standing wave under conditions of initial quantum correlation of subsystems,2016
192070137,Dynamics of Quenched Ultracold Quantum Gases,2016
216264962,Classical thermodynamics from quasi-probabilities,2016
198462990,Quantum dynamics of a BEC interacting with a single-mode quantized field in the presence of interatom collisions,2016
380322698,Calorimetry of a Bose-Einstein-condensed photon gas.,2016
397844149,Finite-size effects on the Bose–Einstein condensation critical temperature in a harmonic trap,2016
439714389,Mathematical Theory for Quantum Phase Transitions,2016
396318141,Depletion of the condensate in a dipolar Bose condensed gas in the presence of impurities,2016
436449446,Thermodynamic properties of a rotating ideal Bose gas in an anisotropic harmonic trap,2016
474839177,Yang–Baxter integrable models in experiments: from condensed matter to ultracold atoms,2016
256046100,Cooling and thermometry of atomic Fermi gases,2016
213893278,"Compact setup for the production of 87Rb |F = 2, mF = + 2〉 Bose-Einstein condensates in a hybrid trap",2016
127973422,Chapter 1 Laser Cooling of Dense Gases by Collisional Redistribution of Radiation,2016
62111992,Raman fingerprints on the Bloch sphere of a spinor Bose–Einstein condensate,2016
3311677,Investigating non-equilibrium phenomena in spinor antiferromagnetic Bose-Einstein condensates,2016
451037562,Controlling a quantum gas of polar molecules in an optical lattice,2016
452330680,Physics and applications of exciton–polariton lasers,2016
280036848,Magnetofermionic condensate in two dimensions,2016
15831910,Strongly interacting ultracold polar molecules,2016
461494453,Dimension reduction for dipolar Bose-Einstein condensates in the strong interaction regime,2016
121993146,Bifurcations and exceptional points in a -symmetric dipolar Bose–Einstein condensate,2016
344501259,Theory of the Robin quantum wall in a linear potential. II. Thermodynamic properties,2016
462217756,Bose-Einstein Condensation: A Platform for Quantum Simulation Experiments,2016
2184546,High Harmonic Generation and Coherent X-Ray–\gamma -Ray Radiation in Relativistic Atomic-Ionic Systems,2016
131335360,"One dimensional 1H, 2H and 3H",2016
176678344,Order-by-disorder phenomena in cold atomic gases,2016
303373748,Gain-assisted superluminal light propagation through a Bose-Einstein condensate cavity system,2016
167805475,Bose–Einstein condensation in one-dimensional optical lattices: Bogoliubov’s approximation and beyond,2016
273468728,Study of implosion in an attractive Bose-Einstein condensate,2016
26525104,Bifurcations and exceptional points in a -symmetric dipolar Bose–Einstein condensate,2016
240954094,Effect of long-range 1/r interactions on the Landau damping in a Bose-Fermi mixture,2016
55895962,Introduction to Many-Body Physics,2016
42483979,Breaking the superfluid speed limit in a fermionic condensate,2016
247978500,Energy dependent scattering of ultracold atoms about a Feshbach resonance,2016
469462798,Condensados de Bose-Einstein em redes óticas: a transição superfluido-isolante de Mott em redes hexagonais e a classe de universalidade superfluido-vidro de Bose em 3D,2016
26326558,Theory of the Robin quantum wall in a linear potential. II. Thermodynamic properties,2016
274046997,Zero-point energy of ultracold atoms,2016
368071319,Light-trapping for room temperature Bose-Einstein condensation in InGaAs quantum wells.,2016
6878987,Key technologies and applications of laser cooling and trapping 87Rb atomic system,2016
489233923,Thermalization and Bose–Einstein condensation of a photon gas in a multimode hybrid atom-membrane optomechanical microcavity,2016
136821574,On the dynamics of finite temperature trapped Bose gases,2016
464342575,Blow-Up Profile of Rotating 2D Focusing Bose Gases,2017
111048297,First-order spatial coherence measurements in a thermalized two-dimensional photonic quantum gas,2017
373726609,Quantum phase transition in an effective three-mode model of interacting bosons,2017
132077466,Effective Potentials Generated by Field Interaction in the Quasi-Classical Limit,2017
249623614,Exact Evolution versus Mean Field with Second-order correction for Bosons Interacting via Short-range Two-body Potential,2017
470215352,Aspects of Strongly Correlated Many-Body Fermi Systems,2017
184975418,Blow-Up Profile of Rotating 2D Focusing Bose Gases,2017
315509531,Efficient description of Bose-Einstein condensates in time-dependent rotating traps,2017
362029679,Ground-state phases of a rotating spin-orbit–coupled Bose-Einstein condensate in an optical lattice,2017
252528617,Chapter Four - Trapping atoms with radio frequency adiabatic potentials,2017
193069557,A note on 2D focusing many-boson systems,2017
481469600,Ground states of Bose-Einstein condensates with higher order interaction,2017
181317929,Quasiparticles of widely tuneable inertial mass: The dispersion relation of atomic Josephson vortices and related solitary waves,2017
126385212,Trapping Atoms With Radio Frequency Adiabatic Potentials,2017
421494575,Vector solitons for the coupled Gross-Pitaevskii equations with a time-dependent external harmonic potential in the Bose-Einstein condensation,2017
184321374,A modified Bogoliubov method applied to a simple boson model,2017
135468071,Calibrating high intensity absorption imaging of ultracold atoms,2017
492677166,Acceleration of the imaginary time method for spectrally computing the stationary states of Gross-Pitaevskii equations,2017
497734473,Evaluation of charged particle evaporation expressions in ultracold plasmas,2017
352849904,"Three-component Gross-Pitaevskii equations in the spin-1 Bose-Einstein condensate: Spin-rotation symmetry, matter-wave solutions, and dynamics.",2017
437724607,Pump-and-probe optical transmission phase shift as a quantitative probe of the Bogoliubov dispersion relation in a nonlinear channel waveguide,2017
131500635,Knowledge evolution in physics research: An analysis of bibliographic coupling networks,2017
400990632,Effects of three-body interactions on the instabilities and self-oscillations of the four-wave mixing in Bose–Einstein condensates,2017
282176575,Universal few-body physics and cluster formation,2017
176892425,Theory of atomic–molecular conversion under the conditions of Bose–Einstein condensation,2017
307002977,Free-space quantum electrodynamics with a single Rydberg superatom,2017
260597081,Shock wave occurence and soliton propagation in polariton condensates,2017
136076472,Theoretical and Experimental Proof of Alkali-Metal Atom as Polar Atom,2017
397017213,Multimode Kapitza–Dirac interferometer on Bose–Einstein condensates with atomic interactions,2017
40847800,Dynamical stabilization of two-dimensional trapless Bose–Einstein condensates by three-body interaction and quantum fluctuations,2017
27896982,Superradiant MeV γ Scattered by a Room-Temperature Spinor Quantum Fluid,2017
99026271,Defect-Mediated CdS Nanobelt Photoluminescence Up-Conversion,2017
286334967,Numerical Implementation of a Mach-Zehnder Interferometer for Bose-Einstein Condensates,2017
172572419,First-order spatial coherence measurements in a thermalized two-dimensional photonic quantum gas,2017
60377996,Correlation length and universality in the BCS-BEC crossover for energy-dependent resonance superfluidity,2017
445445210,"Covariant Prolongation Structure, Conservation Laws and Soliton Solutions of the Gross-Pitaevskii Equation in the Bose-Einstein Condensate",2017
261338323,Introduction to Quantum Many-Body Physics,2017
50338635,Second Quantized Landau Variables in the Case of Dilute Bose-Einstein Condensates,2017
275217460,Evolution of Extended JC-Dicke Quantum Phase Transition with a Coupled Optical Cavity in Bose-Einstein Condensate System,2017
89537628,Born-Kothari Condensation for Fermions,2017
156873668,Superfluid critical velocity of spin-orbit coupled Bose-Einstein condensates,2017
200854519,Algebraic Bethe ansatz and tensor networks,2017
101322872,The magnon BEC observation by switch off method,2017
409082907,Superfluidity and Superconductivity in Neutron Stars,2017
394001357,Efficient Description of Bose-Einstein Condensates in Time-Dependent Rotating Traps,2017
68431908,Bose–Einstein condensation and symmetry breaking of a complex charged scalar field,2017
425741847,Long-Range S-Wave Interactions in Bose-Einstein Condensates: An Exact Correspondence Between Truncated Free Energy and Dynamics,2017
300327414,"Focusing quantum many-body dynamics, II : The rigorous derivation of the 1D focusing cubic nonlinear Schrödinger equation from 3D",2017
421702393,Critical velocity and dissipation of an ultracold Bose-Fermi counterflow,2017
398980054,Quantum Turbulence in Atomic Bose-Einstein Condensates,2017
128638037,Exact Evolution versus Mean Field with Second-order correction for Bosons Interacting via Short-range Two-body Potential,2017
195747722,High Order Exponential Integrators for Nonlinear Schrödinger Equations with Application to Rotating Bose--Einstein Condensates,2017
179725559,A Regularized Newton Method for Computing Ground States of Bose–Einstein Condensates,2017
26191258,A note on 2D focusing many-boson systems,2017
22408597,Thermal and quantum fluctuations of confined Bose-Einstein condensate beyond the Bogoliubov approximation,2017
417356148,Magneto-optical and magnetic properties in a Co/Pd multilayered thin film,2017
486167986,"Nonclassicality in an atom–molecule Bose–Einstein condensate: Higher-order squeezing, antibunching and entanglement",2017
282871179,A robust and efficient numerical method to compute the dynamics of the rotating two-component dipolar Bose–Einstein condensates,2017
76598798,Gaussian impurity moving through a Bose-Einstein superfluid,2017
358255863,Stable thermophoretic trapping of generic particles at low pressures,2017
355988006,Neutron Stars in the Laboratory,2017
337115881,Efficient spectral computation of the stationary states of rotating Bose–Einstein condensates by preconditioned nonlinear conjugate gradient methods,2017
38156156,Analytic solutions and their dynamics of atomic–molecular Bose–Einstein condensates with time- and space-modulated nonlinearities,2017
233763985,Sherrington–Kirkpatrick glassy-phase of random Josephson coupled Bose–Einstein condensates in wood-pile geometry,2017
303144362,Thermodynamic properties for the lithium dimer,2017
352259135,Bound states of atomic Josephson vortices,2017
174767520,Norm Approximation for Many-Body Quantum Dynamics and Bogoliubov Theory,2017
129734544,Operating Atomic Fountain Clock Using Robust DBR Laser: Short-Term Stability Analysis,2017
116058846,Optical angular momentum and atoms,2017
51431579,Dark and bright solitons for a three-dimensional Gross-Pitaevskii equation with distributed time-dependent coefficients in the Bose-Einstein condensation,2017
242526697,Microcanonical finite-size scaling of an ideal Bose gas in a box,2017
23261689,Use of Two-Body Correlated Basis Functions with van der Waals Interaction to Study the Shape-Independent Approximation for a Large Number of Trapped Interacting Bosons,2017
484798019,Physical Mechanism of Photon Pairing in a Kerr Nonlinear Medium,2017
137384966,High-order corrections on the laser cooling limit in the Lamb-Dicke regime,2017
194072125,Excitons and polaritons in planar heterostructures in external electric and magnetic fields: A multi-sub-level approach,2017
379446172,Модифицированный метод Боголюбова в применении к простой бозонной модели,2017
492761442,Resonantly Interacting Degenerate Bose Gas Oddities,2017
302676817,Norm approximation for many-body quantum dynamics: focusing case in low dimensions,2017
318708797,The 55Mn Spin Echo Test of Magnon BEC State in MnCO3,2017
431704242,Quantum Thermalization and the Expansion of Atomic Clouds,2017
460469890,Strong Correlations and Equation of State of Dense Gases,2017
247201553,Creation of a Bose-condensed gas of 87Rb by laser cooling,2017
119922961,Condensation and critical exponents of an ideal non-Abelian gas,2017
307074716,"Growth, structure, and spectroscopic characteristics of a promising yellow laser crystal Dy:GdScO3",2018
441760173,Convergence rate towards the fractional Hartree-equation with singular potentials in higher Sobolev norms,2018
228418067,Experimental Observation of One-Dimensional Superradiance Lattices in Ultracold Atoms,2018
407950679,Onto the stability analysis of hyperbolic secant-shaped Bose-Einstein condensate,2018
259725204,Global thermodynamics of confined inhomogeneous dilute gases: A semi-classical approach,2018
76258535,Dissipative nonlinear waves in a gravitating quantum fluid,2018
157779833,Unified way for computing dynamics of Bose–Einstein condensates and degenerate Fermi gases,2018
387896433,Observation of bosonic condensation in a hybrid monolayer MoSe2-GaAs microcavity,2018
34233964,Blow-up Profile of the Focusing Gross-Pitaevskii Minimizer Under Self-Gravitating Effect,2018
214321948,Thermodynamic Properties of the 1D Robin Quantum Well,2018
33266416,Analogues of Josephson junctions and black hole event horizons in atomic Bose-Einstein condensates,2018
435247975,Experimental signatures of spin superfluid ground state in canted antiferromagnet Cr2O3 via nonlocal spin transport,2018
378244953,Acoustic analog of gravitational wave,2018
294829983,Density distribution of a Bose-Einstein condensate of photons in a dye-filled microcavity,2018
201421953,Vector vortex solitons in two-component Bose–Einstein condensates with modulated nonlinearities and a harmonic trap,2018
31494189,Effective Potentials Generated by Field Interaction in the Quasi-Classical Limit,2018
105333962,"Slowly rotating Bose Einstein condensate galactic dark matter halos, and their rotation curves",2018
240075051,Bose–Einstein condensation at different temperatures below the critical temperature,2018
71149739,Hidden multiparticle excitation in a weakly interacting Bose-Einstein condensate,2018
147580597,Stability analysis of a Bose–Einstein condensate trapped in a generic potential,2018
53963838,Management of matter-wave solitons in Bose-Einstein condensates with time-dependent atomic scattering length in a time-dependent parabolic complex potential,2018
306057558,Pion transverse-momentum spectrum and elliptic anisotropy of partially coherent source,2018
497728729,Interaction of magnetic vortices with defects,2018
383707306,Phase collapse and revival of a 1-mode Bose–Einstein condensate induced by an off-resonant optical probe field and superselection rules,2018
372186174,Application of the functional renormalization group to Bose gases: From linear to hydrodynamic fluctuations,2018
497031971,Spectral properties and breathing dynamics of a few-body Bose–Bose mixture in a 1D harmonic trap,2018
297524828,Classical symmetry analysis and exact solutions for generalized Korteweg–de Vries models with variable coefficients,2018
270948366,Effective two-mode description of a few ultra-cold bosons in a double-well potential,2018
494911669,Describing Many-Particle Quantum Systems,2018
361875368,Roton minimum at ν = 1∕2 filled fractional quantum Hall effect of Bose particles,2018
164492490,Bose–Einstein condensation in a plasmonic lattice,2018
190364370,Superfluid drag in multicomponent Bose-Einstein condensates on a square optical lattice,2018
387400503,Testing gravity with atomic quantum sensors on ground and in space,2018
203164534,Continuation and stability analysis for Bloch waves of the Gross-Pitaevskii equation,2018
125128741,Absence of Landau damping in driven three-component Bose–Einstein condensate in optical lattices,2018
147713889,Coupled dipole oscillations of a mass-imbalanced Bose-Fermi superfluid mixture,2018
350627769,Decondensation in Nonequilibrium Photonic Condensates: When Less Is More,2018
238658983,Vortex lattice in the crossover of a Bose gas from weak coupling to unitarity,2018
270683567,Anharmonicity-induced criticality of collective excitation in a trapped Bose–Einstein condensate,2018
493378654,Light scattering from an atomic gas under conditions of quantum degeneracy,2018
281894607,"Unified theory for excited-state, fragmented, and equilibriumlike Bose condensation in pumped photonic many-body systems",2018
222792633,Self-energy renormalization for inhomogeneous nonequilibrium systems and field expansion via complete set of time-dependent wavefunctions,2018
39816608,Hidden multiparticle excitation in a weakly interacting Bose-Einstein condensate,2018
291784392,Solitons and rogue waves in spinor Bose-Einstein condensates,2018
99321714,High phase space density loading of a falling magnetic trap,2018
208131382,Bogoliubov excitation spectrum for Bose-Einstein condensates,2018
252013729,Regular and Chaotic Spatial Distribution of Bose-Einstein Condensed Atoms in a Ratchet Potential,2018
88775345,On the dynamics of finite temperature trapped Bose gases,2018
157782559,Laser cooling of rubidium atoms in a 2D optical lattice,2018
28087224,"Many-Body Effects in Fragmented, Depleted, and Condensed Bosonic Systems in Traps and Optical Cavities by MCTDHB and MCTDH-X",2018
314549392,Transport of hydrogen isotopes through interlayer spacing in van der Waals crystals,2018
339297696,Entanglement sudden death and revival in quantum dark-soliton qubits,2018
475423982,Orbitropic Effect in Superfluid 3He B-phase Boundaries,2018
255047950,The Bogoliubov Free Energy Functional I: Existence of Minimizers and Phase Diagram,2018
3328247,THE BOGOLIUBOV FREE ENERGY FUNCTIONAL II. THE DILUTE LIMIT,2018
76900339,Light scattering from an atomic gas under conditions of quantum degeneracy,2018
441651616,Density distribution of a Bose-Einstein condensate of photons in a dye-filled microcavity,2018
50872408,Fourier-splitting methods for the dynamics of rotating Bose–Einstein condensates,2018
123003505,Fundamental limitations for measurements in quantum many-body systems,2018
497000300,Decoherence of cooled and trapped polariton under magnetic field,2018
259768470,Spectral properties and breathing dynamics of a few-body Bose–Bose mixture in a 1D harmonic trap,2018
448278849,Dual-species Bose-Einstein condensate of K41 and Rb87 in a hybrid trap,2018
215810463,PT-symmetric gain and loss in a rotating Bose-Einstein condensate,2018
312162234,Quasiparticles of widely tuneable inertial mass: The dispersion relation of atomic Josephson vortices and related solitary waves,2018
290654034,Production of large Bose-Einstein condensates in a magnetic-shield-compatible hybrid trap,2018
438664691,"Periodic, complexiton solutions and stability for a (2+1)-dimensional variable-coefficient Gross-Pitaevskii equation in the Bose-Einstein condensation",2018
294804159,Temps de cohérence d'un condensat de Bose–Einstein dans un gaz isolé harmoniquement piégé,2018
267365479,Effective Equations for Repulsive Quasi‐One Dimensional Bose–Einstein Condensates Trapped with Anharmonic Transverse Potentials,2018
206619863,Quantum simulation of discrete curved spacetime by the Bose–Hubbard model: From analog acoustic black hole to quantum phase transition,2018
463553187,Fourier-splitting methods for the dynamics of rotating Bose–Einstein condensates,2018
180426379,The Derivation of the Energy-critical NLS from Quantum Many-body Dynamics,2018
369640935,High phase space density loading of a falling magnetic trap,2018
